Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2540	:	1614997272.075	     2.312	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59027
2516	:	1614997271.996	     2.395	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58629
2553	:	1614997272.113	     2.307	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59238
2547	:	1614997272.097	     2.363	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59147
2538	:	1614997272.069	     2.433	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58994
2528	:	1614997272.041	     2.502	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58823
2549	:	1614997272.102	     2.449	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59178
2552	:	1614997272.110	     2.462	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59223
2520	:	1614997272.007	     2.569	0	4806	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58696
2521	:	1614997272.010	     2.588	0	4803	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58712
2560	:	1614997272.266	     2.352	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59352
2525	:	1614997272.030	     2.592	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58777
2543	:	1614997272.086	     2.610	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59077
2518	:	1614997272.002	     2.707	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58663
2536	:	1614997272.062	     2.710	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58960
2524	:	1614997272.028	     2.773	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58760
2535	:	1614997272.059	     2.763	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58943
2522	:	1614997272.013	     2.845	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58728
2545	:	1614997272.092	     2.894	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59112
2561	:	1614997272.388	     2.605	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59367
2515	:	1614997271.993	     3.003	0	4805	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58612
2517	:	1614997272.000	     2.996	0	4803	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58646
2523	:	1614997272.016	     2.980	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58744
2526	:	1614997272.034	     2.963	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58793
2529	:	1614997272.044	     2.953	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58838
2531	:	1614997272.049	     2.948	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58874
2542	:	1614997272.083	     2.914	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59060
2554	:	1614997272.244	     2.753	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59254
2555	:	1614997272.249	     2.748	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59270
2557	:	1614997272.257	     2.740	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59303
2558	:	1614997272.260	     2.739	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59320
2559	:	1614997272.263	     2.736	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59336
2514	:	1614997271.986	     3.030	0	4815	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58595
2533	:	1614997272.054	     2.971	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58909
2548	:	1614997272.100	     2.932	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59163
2556	:	1614997272.254	     2.838	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59287
2551	:	1614997272.108	     2.987	0	4552	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59208
2530	:	1614997272.046	     3.073	0	5073	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58856
2532	:	1614997272.051	     3.085	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58892
2541	:	1614997272.079	     3.075	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59044
2519	:	1614997272.005	     3.218	0	4807	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth58679
2562	:	1614997272.545	     3.113	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59383
2563	:	1614997273.542	     2.243	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59397
2564	:	1614997274.138	     1.891	0	4281	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59412
2571	:	1614997274.391	     1.973	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59508
2569	:	1614997274.332	     2.145	0	4282	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59480
2568	:	1614997274.329	     2.184	0	4282	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59466
2567	:	1614997274.326	     2.404	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59452
2566	:	1614997274.320	     2.866	0	4283	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59439
2565	:	1614997274.316	     2.870	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59426
2584	:	1614997274.713	     2.473	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59708
2572	:	1614997274.394	     2.796	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59523
2573	:	1614997274.423	     2.767	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59538
2585	:	1614997274.776	     2.415	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59723
2590	:	1614997274.996	     2.283	0	4804	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59805
2602	:	1614997275.031	     2.253	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60011
2587	:	1614997274.826	     2.477	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59755
2593	:	1614997275.006	     2.317	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59860
2604	:	1614997275.038	     2.317	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60046
2577	:	1614997274.554	     2.830	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59598
2583	:	1614997274.700	     2.694	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59692
2596	:	1614997275.014	     2.410	0	4806	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59910
2609	:	1614997275.141	     2.296	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60131
2586	:	1614997274.805	     2.645	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59739
2603	:	1614997275.035	     2.432	0	4807	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60029
2610	:	1614997275.157	     2.319	0	4805	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60149
2570	:	1614997274.356	     3.134	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59494
2597	:	1614997275.016	     2.473	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59927
2574	:	1614997274.463	     3.052	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59552
2576	:	1614997274.548	     2.969	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59582
2580	:	1614997274.601	     2.931	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59646
2591	:	1614997275.001	     2.545	0	5077	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59823
2592	:	1614997275.004	     2.551	0	5070	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59842
2578	:	1614997274.575	     2.996	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59614
2588	:	1614997274.862	     2.737	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59772
2579	:	1614997274.578	     3.030	0	4815	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59630
2594	:	1614997275.009	     2.599	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59878
2608	:	1614997275.125	     2.486	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60114
2595	:	1614997275.011	     2.608	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59894
2600	:	1614997275.025	     2.602	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59977
2575	:	1614997274.506	     3.129	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59567
2598	:	1614997275.019	     2.623	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59943
2581	:	1614997274.622	     3.029	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59662
2599	:	1614997275.022	     2.634	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59960
2605	:	1614997275.042	     2.625	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60063
2582	:	1614997274.625	     3.046	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59678
2607	:	1614997275.100	     2.596	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60097
2589	:	1614997274.990	     2.724	0	4803	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59788
2611	:	1614997275.228	     2.661	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60166
2601	:	1614997275.028	     2.865	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth59994
2613	:	1614997275.789	     2.296	0	5077	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60202
2606	:	1614997275.096	     3.065	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60080
2612	:	1614997275.663	     2.533	0	5070	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60184
2614	:	1614997276.032	     2.168	0	5078	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60221
2615	:	1614997276.368	     2.249	0	5068	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60241
2616	:	1614997276.483	     2.359	0	5079	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60261
2618	:	1614997276.735	     2.119	0	5072	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60301
2617	:	1614997276.518	     2.680	0	5075	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60281
2626	:	1614997277.287	     2.098	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60427
2628	:	1614997277.329	     2.194	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60456
2619	:	1614997277.191	     2.388	0	4805	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60320
2621	:	1614997277.202	     2.463	0	4542	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60354
2620	:	1614997277.195	     2.475	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60338
2625	:	1614997277.284	     2.423	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60412
2654	:	1614997277.660	     2.088	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60896
2634	:	1614997277.455	     2.298	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60551
2643	:	1614997277.559	     2.227	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60700
2641	:	1614997277.537	     2.253	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60665
2624	:	1614997277.215	     2.610	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60397
2627	:	1614997277.308	     2.516	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60441
2649	:	1614997277.623	     2.245	0	5072	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60809
2631	:	1614997277.399	     2.473	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60501
2658	:	1614997277.720	     2.190	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60957
2632	:	1614997277.428	     2.486	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60517
2640	:	1614997277.522	     2.404	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60649
2630	:	1614997277.388	     2.575	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60486
2660	:	1614997277.897	     2.066	0	4543	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60988
2623	:	1614997277.211	     2.760	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60383
2644	:	1614997277.574	     2.461	0	5078	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60717
2629	:	1614997277.359	     2.694	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60471
2637	:	1614997277.493	     2.575	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60602
2622	:	1614997277.207	     2.877	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60369
2639	:	1614997277.518	     2.583	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60634
2653	:	1614997277.655	     2.450	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60880
2651	:	1614997277.638	     2.520	0	4808	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60846
2636	:	1614997277.480	     2.681	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60585
2656	:	1614997277.674	     2.490	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60926
2659	:	1614997277.894	     2.296	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60973
2657	:	1614997277.701	     2.496	0	4543	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60941
2645	:	1614997277.603	     2.618	0	5073	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60735
2633	:	1614997277.441	     2.789	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60534
2655	:	1614997277.670	     2.566	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60911
2642	:	1614997277.551	     2.708	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60682
2638	:	1614997277.496	     2.767	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60618
2635	:	1614997277.471	     2.811	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60568
2648	:	1614997277.619	     2.666	0	5070	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60791
2652	:	1614997277.647	     2.684	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60863
2647	:	1614997277.616	     2.719	0	5072	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60772
2650	:	1614997277.631	     2.707	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60828
2646	:	1614997277.612	     2.825	0	5078	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth60754
2661	:	1614997278.088	     2.376	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61004
2663	:	1614997278.200	     2.296	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61035
2662	:	1614997278.165	     2.335	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61020
2664	:	1614997278.203	     2.427	0	4542	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61050
2665	:	1614997278.621	     2.057	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61064
2666	:	1614997278.849	     1.933	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61079
2667	:	1614997278.858	     2.318	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61094
2668	:	1614997279.203	     2.245	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61110
2669	:	1614997279.390	     2.297	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61127
2673	:	1614997279.674	     2.089	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61198
2672	:	1614997279.670	     2.157	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61180
2671	:	1614997279.584	     2.327	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61162
2681	:	1614997279.872	     2.220	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61334
2691	:	1614997280.072	     2.060	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61477
2679	:	1614997279.828	     2.427	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61299
2689	:	1614997280.038	     2.233	0	4287	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61450
2688	:	1614997279.975	     2.307	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61437
2670	:	1614997279.529	     2.761	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61145
2675	:	1614997279.753	     2.651	0	4812	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61232
2685	:	1614997279.930	     2.559	0	4553	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61398
2690	:	1614997280.057	     2.434	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61463
2676	:	1614997279.756	     2.737	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61248
2697	:	1614997280.167	     2.327	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61569
2705	:	1614997280.285	     2.415	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61698
2680	:	1614997279.832	     2.872	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61316
2684	:	1614997279.919	     2.786	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth61383
